time_s,body_x_m,o1,o2,support_legs
107.100000,26.582765,0.821778,0.016196,3.000000
107.150000,26.582765,0.749194,-0.418375,3.000000
107.200000,26.592885,0.565186,-0.722749,3.000000
107.250000,26.610349,0.247655,-0.822864,3.000000
107.300000,26.633519,-0.173615,-0.801670,3.000000
107.350000,26.655653,-0.576056,-0.685940,3.000000
107.400000,26.667228,-0.786500,-0.444010,3.000000
107.450000,26.669336,-0.824826,-0.074879,3.000000
107.500000,26.669336,-0.764878,0.361621,3.000000
107.550000,26.678484,-0.598542,0.694093,3.000000
107.600000,26.694972,-0.298765,0.818066,3.000000
107.650000,26.717585,0.112374,0.809835,3.000000
107.700000,26.740527,0.529513,0.708634,3.000000
107.750000,26.753759,0.770086,0.485456,3.000000
107.800000,26.756844,0.826171,0.132041,3.000000
107.850000,26.756844,0.778583,-0.302799,3.000000
107.900000,26.765057,0.629252,-0.661066,3.000000
107.950000,26.780544,0.347666,-0.810898,3.000000
108.000000,26.802499,-0.051509,-0.816362,3.000000
108.050000,26.826020,-0.479174,-0.728954,3.000000
108.100000,26.840919,-0.750065,-0.524370,3.000000
108.150000,26.845080,-0.825716,-0.187447,3.000000
108.200000,26.845080,-0.790424,0.242551,3.000000
108.250000,26.852400,-0.657333,0.623600,3.000000
108.300000,26.866869,-0.394268,0.801097,3.000000
108.350000,26.888084,-0.008538,0.821265,3.000000
108.400000,26.911956,0.425504,0.747023,3.000000
108.450000,26.928491,0.726131,0.560696,3.000000
108.500000,26.933836,0.823322,0.240915,3.000000
108.550000,26.933836,0.800496,-0.181507,3.000000
108.600000,26.940307,0.682838,-0.581757,3.000000
108.650000,26.953746,0.438490,-0.788369,3.000000
108.700000,26.974156,0.067398,-0.824527,3.000000
108.750000,26.998162,-0.369063,-0.762971,3.000000
108.800000,27.016255,-0.698028,-0.594393,3.000000
108.850000,27.022898,-0.818812,-0.292302,3.000000
108.900000,27.022898,-0.808876,0.120254,3.000000
108.950000,27.028565,-0.705846,0.535732,3.000000
109.000000,27.040972,-0.480257,0.772397,3.000000
109.050000,27.060524,-0.124770,0.826096,3.000000
109.100000,27.084462,0.310471,0.776925,3.000000
109.150000,27.103993,0.665570,0.625443,3.000000
109.200000,27.112044,0.811963,0.341493,3.000000
109.250000,27.112044,0.815612,-0.059314,3.000000
109.300000,27.116947,0.726465,-0.485857,3.000000
109.350000,27.128330,0.519501,-0.752858,3.000000
109.400000,27.146980,0.180414,-0.825880,3.000000
109.450000,27.170673,-0.250371,-0.788999,3.000000
109.500000,27.191480,-0.628676,-0.653861,3.000000
109.550000,27.201041,-0.802518,-0.388396,3.000000
109.600000,27.202043,-0.820724,-0.000861,3.000000
109.650000,27.202043,-0.744817,0.432587,3.000000
109.700000,27.212419,-0.556163,0.729444,3.000000
109.750000,27.230130,-0.234140,0.823745,3.000000
109.800000,27.253424,0.189396,0.799295,3.000000
109.850000,27.275314,0.587388,0.679694,3.000000
109.900000,27.286468,0.790184,0.432929,3.000000
109.950000,27.288339,0.824201,0.059893,3.000000
110.000000,27.288339,0.761031,-0.376469,3.000000
110.050000,27.297734,0.590199,-0.701890,3.000000
110.100000,27.314476,0.285802,-0.819519,3.000000
110.150000,27.337243,-0.128138,-0.807889,3.000000
110.200000,27.359999,-0.541886,-0.703018,3.000000
110.250000,27.372801,-0.774648,-0.475016,3.000000
110.300000,27.375625,-0.825992,-0.117471,3.000000
110.350000,27.375625,-0.775235,0.318118,3.000000
110.400000,27.384075,-0.621591,0.670000,3.000000
110.450000,27.399822,-0.335282,0.812985,3.000000
110.500000,27.421955,0.067131,0.814835,3.000000
110.550000,27.445349,0.492485,0.723938,3.000000
110.600000,27.459820,0.755586,0.514588,3.000000
110.650000,27.463693,0.826012,0.173349,3.000000
110.700000,27.463693,0.787545,-0.258177,3.000000
110.750000,27.471239,0.650346,-0.633678,3.000000
110.800000,27.485972,0.382484,-0.803890,3.000000
110.850000,27.507384,-0.006835,-0.820157,3.000000
110.900000,27.531188,-0.439622,-0.742575,3.000000
110.950000,27.547306,-0.732688,-0.551586,3.000000
111.000000,27.552336,-0.824134,-0.227331,3.000000
111.050000,27.552336,-0.798065,0.197280,3.000000
111.100000,27.559021,-0.676508,0.592949,3.000000
111.150000,27.572726,-0.427327,0.791946,3.000000
111.200000,27.593349,-0.052363,0.823846,3.000000
111.250000,27.617340,0.383838,0.759057,3.000000
111.300000,27.635042,0.705680,0.585962,3.000000
111.350000,27.641340,0.820188,0.279266,3.000000
111.400000,27.641340,0.806875,-0.136027,3.000000
111.450000,27.647210,0.700150,-0.547975,3.000000
111.500000,27.659883,0.469733,-0.776841,3.000000
111.550000,27.679660,0.110143,-0.825858,3.000000
111.600000,27.703633,-0.325739,-0.773513,3.000000
111.650000,27.722807,-0.674357,-0.617695,3.000000
111.700000,27.730486,-0.813965,-0.329033,3.000000
111.750000,27.730486,-0.814032,0.074960,3.000000
111.800000,27.735582,-0.721374,0.499054,3.000000
111.850000,27.747228,-0.509633,0.758251,3.000000
111.900000,27.766114,-0.166252,0.826113,3.000000
111.950000,27.789886,0.265966,0.786062,3.000000
112.000000,27.810381,0.638607,0.646788,3.000000
112.050000,27.819545,0.805216,0.376534,3.000000
112.100000,27.819545,0.819562,-0.014549,3.000000
112.150000,27.823904,0.740298,-0.446609,3.000000
112.200000,27.834537,0.546965,-0.735864,3.000000
112.250000,27.852494,0.220488,-0.824488,3.000000
112.300000,27.875904,-0.205158,-0.796807,3.000000
112.350000,27.897535,-0.598440,-0.673281,3.000000
112.400000,27.908272,-0.793656,-0.421684,3.000000
112.450000,27.909911,-0.823463,-0.044809,3.000000
112.500000,27.909911,-0.757050,0.391169,3.000000
112.550000,27.919556,-0.581681,0.709399,3.000000
112.600000,27.936551,-0.272694,0.820819,3.000000
112.650000,27.959464,0.143920,0.805834,3.000000
112.700000,27.982019,0.553999,0.697242,3.000000
112.750000,27.994392,0.778976,0.464408,3.000000
112.800000,27.996962,0.825696,0.102788,3.000000
112.850000,27.996962,0.771760,-0.333332,3.000000
112.900000,28.005652,0.613755,-0.678640,3.000000
112.950000,28.021658,0.322746,-0.814903,3.000000
113.000000,28.043963,-0.082801,-0.813201,3.000000
113.050000,28.067215,-0.505565,-0.718771,3.000000
113.100000,28.081256,-0.760853,-0.504635,3.000000
113.150000,28.084849,-0.826183,-0.159124,3.000000
113.200000,28.084849,-0.784548,0.273739,3.000000
113.250000,28.092624,-0.643187,0.643462,3.000000
113.300000,28.107619,-0.370544,0.806494,3.000000
113.350000,28.129224,0.022281,0.818941,3.000000
113.400000,28.152944,0.453547,0.737984,3.000000
113.450000,28.168642,0.738972,0.542301,3.000000
113.500000,28.173363,0.824808,0.213611,3.000000
113.550000,28.173363,0.795521,-0.213029,3.000000
113.600000,28.180266,0.670011,-0.603859,3.000000
113.650000,28.194237,0.416002,-0.795313,3.000000
113.700000,28.215069,0.037232,-0.823053,3.000000
113.750000,28.239032,-0.398459,-0.755009,3.000000
113.800000,28.256335,-0.713046,-0.577357,3.000000
113.850000,28.262295,-0.821413,-0.266086,3.000000
113.900000,28.262295,-0.804765,0.151814,3.000000
113.950000,28.268371,-0.694294,0.559956,3.000000
114.000000,28.281310,-0.459043,0.781053,3.000000
114.050000,28.301310,-0.095405,0.825504,3.000000
114.100000,28.325306,0.340896,0.769975,3.000000
114.150000,28.344114,0.682849,0.609771,3.000000
114.200000,28.351426,0.815800,0.316422,3.000000
114.250000,28.351426,0.812344,-0.090651,3.000000
114.300000,28.356718,0.716130,-0.512016,3.000000
114.350000,28.368627,0.499595,-0.763392,3.000000
114.400000,28.387747,0.151966,-0.826221,3.000000
114.450000,28.411587,-0.281493,-0.783004,3.000000
114.500000,28.431758,-0.648244,-0.639542,3.000000
114.550000,28.440530,-0.807727,-0.364515,3.000000
114.600000,28.440530,-0.818292,0.030030,3.000000
114.650000,28.445076,-0.735634,0.460433,3.000000
114.700000,28.455968,-0.537594,0.742012,3.000000
114.750000,28.474167,-0.206701,0.825095,3.000000
114.800000,28.497685,0.220892,0.794206,3.000000
114.850000,28.519042,0.609207,0.666699,3.000000
114.900000,28.529366,0.796920,0.410279,3.000000
114.950000,28.530780,0.822616,0.029633,3.000000
115.000000,28.530780,0.752934,-0.405709,3.000000
115.050000,28.540677,0.572988,-0.716622,3.000000
115.100000,28.557922,0.259443,-0.821971,3.000000
115.150000,28.580975,-0.159709,-0.803669,3.000000
115.200000,28.603313,-0.565846,-0.691305,3.000000
115.250000,28.615260,-0.783075,-0.453635,3.000000
115.300000,28.617582,-0.825284,-0.087995,3.000000
115.350000,28.617582,-0.768158,0.348430,3.000000
115.400000,28.626514,-0.605743,0.686985,3.000000
115.450000,28.642777,-0.310060,0.816656,3.000000
115.500000,28.665248,0.098511,0.811459,3.000000
115.550000,28.688343,0.518407,0.713450,3.000000
115.600000,28.701953,0.765870,0.494512,3.000000
115.650000,28.705273,0.826230,0.144777,3.000000
115.700000,28.705273,0.781430,-0.289227,3.000000
115.750000,28.713280,0.635854,-0.652952,3.000000
115.800000,28.728537,0.358448,-0.808915,3.000000
115.850000,28.750330,-0.037795,-0.817617,3.000000
115.900000,28.773951,-0.467267,-0.733248,3.000000
115.950000,28.789226,-0.744986,-0.532843,3.000000
116.000000,28.793646,-0.825348,-0.199758,3.000000
116.050000,28.793646,-0.792862,0.228745,3.000000
116.100000,28.800769,-0.663345,0.614483,3.000000
116.150000,28.815005,-0.404516,0.798476,3.000000
116.200000,28.836042,-0.022013,0.822150,3.000000
116.250000,28.859964,0.412916,0.750824,3.000000
116.300000,28.876860,0.720127,0.568575,3.000000
116.350000,28.882490,0.822492,0.252765,3.000000
116.400000,28.882490,0.802544,-0.167604,3.000000
116.450000,28.888775,0.688275,-0.571668,3.000000
116.500000,28.901980,0.448187,-0.785040,3.000000
116.550000,28.922199,0.080559,-0.825035,3.000000
116.600000,28.946206,-0.355931,-0.766309,3.000000
116.650000,28.964638,-0.691048,-0.601672,3.000000
116.700000,28.971591,-0.817471,-0.303662,3.000000
116.750000,28.971591,-0.810548,0.106378,3.000000
116.800000,28.977081,-0.710731,0.524736,3.000000
116.850000,28.989255,-0.489387,0.768287,3.000000
116.900000,29.008605,-0.137558,0.826208,3.000000
116.950000,29.032503,0.296940,0.779826,3.000000
117.000000,29.052338,0.657587,0.632122,3.000000
117.050000,29.060724,0.810057,0.352342,3.000000
117.100000,29.060724,0.816915,-0.045575,3.000000
117.150000,29.065459,0.730824,-0.474047,3.000000
117.200000,29.076612,0.528050,-0.747894,3.000000
117.250000,29.095052,0.192781,-0.825569,3.000000
117.300000,29.118667,-0.236587,-0.791489,3.000000
117.350000,29.139737,-0.619687,-0.659949,3.000000
117.400000,29.149654,-0.799983,-0.398714,3.000000
117.450000,29.150846,-0.821658,-0.014371,3.000000
117.500000,29.150846,-0.748680,0.420079,3.000000
117.550000,29.160997,-0.564119,0.723562,3.000000
117.600000,29.178490,-0.246051,0.822977,3.000000
117.650000,29.201676,0.175498,0.801392,3.000000
117.700000,29.223781,0.577422,0.685204,3.000000
117.750000,29.235305,0.786951,0.442697,3.000000
117.800000,29.237385,0.824757,0.073097,3.000000
117.850000,29.237385,0.764426,-0.363399,3.000000
117.900000,29.246563,0.597556,-0.695038,3.000000
117.950000,29.263081,0.297227,-0.818247,3.000000
118.000000,29.285712,-0.114253,-0.809609,3.000000
118.050000,29.308633,-0.531002,-0.707973,3.000000
118.100000,29.321814,-0.770643,-0.484220,3.000000
118.150000,29.324867,-0.826156,-0.130310,3.000000
118.200000,29.324867,-0.778191,0.304631,3.000000
118.250000,29.333108,-0.628347,0.662147,3.000000
118.300000,29.348626,-0.346198,0.811156,3.000000
118.350000,29.370603,0.053369,0.816185,3.000000
118.400000,29.394110,0.480773,0.728364,3.000000
118.450000,29.408958,0.750737,0.523213,3.000000
118.500000,29.413084,0.825758,0.185773,3.000000
118.550000,29.413084,0.790087,-0.244417,3.000000
118.600000,29.420431,0.656509,-0.624818,3.000000
118.650000,29.434931,0.392871,-0.801440,3.000000
118.700000,29.456170,0.006709,-0.821138,3.000000
118.750000,29.480035,-0.427197,-0.746500,3.000000
118.800000,29.496520,-0.726928,-0.559619,3.000000
118.850000,29.501827,-0.823426,-0.239303,3.000000
118.900000,29.501827,-0.800212,0.183389,3.000000
118.950000,29.508324,-0.682092,0.583106,3.000000
119.000000,29.521795,-0.437167,0.788807,3.000000
119.050000,29.542230,-0.065610,0.824452,3.000000
119.100000,29.566235,0.370833,0.762511,3.000000
119.150000,29.584281,0.698956,0.593396,3.000000
119.200000,29.590883,0.818984,0.290755,3.000000
119.250000,29.590883,0.808643,-0.122134,3.000000
119.300000,29.596574,0.705175,-0.537205,3.000000
119.350000,29.609013,0.479011,-0.772939,3.000000
119.400000,29.628592,0.123032,-0.826074,3.000000
119.450000,29.652535,-0.312297,-0.776524,3.000000
119.500000,29.672023,-0.666633,-0.624528,3.000000
119.550000,29.680030,-0.812211,-0.340015,3.000000
119.600000,29.680030,-0.815429,0.061177,3.000000
119.650000,29.684956,-0.725866,0.487443,3.000000
119.700000,29.696370,-0.518333,0.753514,3.000000
119.750000,29.715048,-0.178732,0.825914,3.000000
119.800000,29.738751,0.252234,0.788655,3.000000
119.850000,29.759522,0.629876,0.653027,3.000000
119.900000,29.769035,0.802849,0.386990,3.000000
119.950000,29.769035,0.820592,-0.000973,3.000000
120.000000,29.773232,0.744285,-0.434269,3.000000
120.050000,29.783639,0.555075,-0.730224,3.000000
120.100000,29.801379,0.232520,-0.823841,3.000000
120.150000,29.824688,-0.191277,-0.799004,3.000000
120.200000,29.846548,-0.588721,-0.678938,3.000000
120.250000,29.857651,-0.790609,-0.431596,3.000000
120.300000,29.859494,-0.824118,-0.058099,3.000000
120.350000,29.859494,-0.760563,0.378230,3.000000
120.400000,29.868920,-0.589193,0.702801,3.000000
120.450000,29.885692,-0.284246,0.819682,3.000000
120.500000,29.908476,0.130020,0.807650,3.000000
120.550000,29.931209,0.543344,0.702338,3.000000
120.600000,29.943960,0.775176,0.473760,3.000000
120.650000,29.946753,0.825963,0.115726,3.000000
120.700000,29.946753,0.774827,-0.319938,3.000000
120.750000,29.955232,0.620666,-0.671046,3.000000
120.800000,29.971010,0.333795,-0.813223,3.000000
120.850000,29.993164,-0.068997,-0.814646,3.000000
120.900000,30.016542,-0.494057,-0.723330,3.000000
120.950000,30.030961,-0.756228,-0.513410,3.000000
121.000000,30.034801,-0.826039,-0.171659,3.000000
121.050000,30.034801,-0.787194,0.260036,3.000000
121.100000,30.042374,-0.649502,0.634860,3.000000
121.150000,30.057138,-0.381069,0.804211,3.000000
121.200000,30.078574,0.008673,0.820018,3.000000
121.250000,30.102368,0.441293,0.742035,3.000000
121.300000,30.118436,0.733452,0.550488,3.000000
121.350000,30.123429,0.824221,0.225702,3.000000
121.400000,30.123429,0.797768,-0.199159,3.000000
121.450000,30.130140,0.675742,-0.594265,3.000000
121.500000,30.143877,0.425985,-0.792359,3.000000
121.550000,30.164525,0.050563,-0.823757,3.000000
121.600000,30.188513,-0.385590,-0.758582,3.000000
121.650000,30.206168,-0.706574,-0.584945,3.000000
121.700000,30.212425,-0.820342,-0.277702,3.000000
121.750000,30.212425,-0.806629,0.137910,3.000000
121.800000,30.218319,-0.699461,0.549418,3.000000
121.850000,30.231024,-0.468467,0.777355,3.000000
121.900000,30.250828,-0.108391,0.825822,3.000000
121.950000,30.274805,0.327553,0.773098,3.000000
122.000000,30.293936,0.675385,0.616759,3.000000
122.050000,30.301570,0.814193,0.327537,3.000000
122.100000,30.301570,0.813836,-0.076829,3.000000
122.150000,30.306689,0.720757,-0.500612,3.000000
122.200000,30.318367,0.508445,-0.758877,3.000000
122.250000,30.337280,0.164555,-0.826132,3.000000
122.300000,30.361061,-0.267822,-0.785703,3.000000
122.350000,30.381518,-0.639772,-0.645933,3.000000
122.400000,30.390635,-0.805525,-0.375109,3.000000
122.450000,30.390635,-0.819417,0.016392,3.000000
122.500000,30.395017,-0.739749,0.448269,3.000000
122.550000,30.405681,-0.545857,0.736611,3.000000
122.600000,30.423666,-0.218851,0.824567,3.000000
122.650000,30.447090,0.207036,0.796503,3.000000
122.700000,30.468688,0.599739,0.672505,3.000000
122.750000,30.479376,0.794056,0.420333,3.000000
122.800000,30.480988,0.823368,0.043004,3.000000
122.850000,30.480988,0.756566,-0.392911,3.000000
122.900000,30.490663,0.580654,-0.710275,3.000000
122.950000,30.507688,0.271121,-0.820964,3.000000
123.000000,30.530618,-0.145802,-0.805582,3.000000
123.050000,30.553148,-0.555426,-0.696543,3.000000
123.100000,30.565470,-0.779476,-0.463132,3.000000
123.150000,30.568010,-0.825652,-0.101029,3.000000
123.200000,30.568010,-0.771337,0.335139,3.000000
123.250000,30.576729,-0.612809,0.679650,3.000000
123.300000,30.592765,-0.321241,0.815121,3.000000
123.350000,30.615091,0.084672,0.812999,3.000000
123.400000,30.638325,0.507109,0.718145,3.000000
123.450000,30.652314,0.761464,0.503437,3.000000
123.500000,30.655874,0.826195,0.157420,3.000000
123.550000,30.655874,0.784183,-0.275590,3.000000
123.600000,30.663677,0.642321,-0.644610,3.000000
123.650000,30.678703,0.369109,-0.806793,3.000000
123.700000,30.700331,-0.024128,-0.818789,3.000000
123.750000,30.724040,-0.455194,-0.737427,3.000000
123.800000,30.739688,-0.739703,-0.541183,3.000000
123.850000,30.744373,-0.824879,-0.211966,3.000000
123.900000,30.744373,-0.795210,0.214905,3.000000
123.950000,30.751302,-0.669225,0.605141,3.000000
124.000000,30.765304,-0.414640,0.795701,3.000000
124.050000,30.786161,-0.035422,0.822951,3.000000
124.100000,30.810120,0.400192,0.754517,3.000000
124.150000,30.827374,0.713905,0.576319,3.000000
124.200000,30.833295,0.821550,0.264505,3.000000
124.250000,30.833295,0.804506,-0.153697,3.000000
124.300000,30.839395,0.693585,-0.561367,3.000000
124.350000,30.852366,0.457757,-0.781541,3.000000
124.400000,30.872392,0.093640,-0.825454,3.000000
124.450000,30.896391,-0.342696,-0.769545,3.000000
124.500000,30.915154,-0.683842,-0.608814,3.000000
124.550000,30.922423,-0.816007,-0.314908,3.000000
124.600000,30.922423,-0.812135,0.092525,3.000000
124.650000,30.927738,-0.715494,0.513546,3.000000
124.700000,30.939679,-0.498386,0.763989,3.000000
124.750000,30.958826,-0.150254,0.826226,3.000000
124.800000,30.982674,0.283340,0.782632,3.000000
124.850000,31.002806,0.649374,0.638666,3.000000
124.900000,31.011531,0.808014,0.363071,3.000000
124.950000,31.011531,0.818134,-0.031881,3.000000
125.000000,31.016100,0.735068,-0.462067,3.000000
125.050000,31.027023,0.536465,-0.742728,3.000000
125.100000,31.045251,0.205048,-0.825158,3.000000
125.150000,31.068780,-0.222766,-0.793888,3.000000
125.200000,31.090104,-0.610472,-0.665903,3.000000
125.250000,31.100380,-0.797296,-0.408908,3.000000
125.300000,31.101766,-0.822507,-0.027818,3.000000
125.350000,31.101766,-0.752434,0.407432,3.000000
125.400000,31.111693,-0.571939,0.717464,3.000000
125.450000,31.128968,-0.257853,0.822098,3.000000
125.500000,31.152038,0.161592,0.803403,3.000000
125.550000,31.174348,0.567241,0.690586,3.000000
125.600000,31.186245,0.783549,0.452340,3.000000
125.650000,31.188538,0.825227,0.086224,3.000000
125.700000,31.188538,0.767720,-0.350222,3.000000
125.750000,31.197499,0.604776,-0.687961,3.000000
125.800000,31.213793,0.308538,-0.816854,3.000000
125.850000,31.236283,-0.100386,-0.811244,3.000000
125.900000,31.259358,-0.519922,-0.712805,3.000000
125.950000,31.272917,-0.766452,-0.493294,3.000000
126.000000,31.276205,-0.826227,-0.143058,3.000000
126.050000,31.276205,-0.781051,0.291069,3.000000
126.100000,31.284239,-0.634968,0.654064,3.000000
126.150000,31.299528,-0.356995,0.809191,3.000000
126.200000,31.321343,0.039649,0.817452,3.000000
126.250000,31.344951,0.468889,0.732673,3.000000
126.300000,31.360175,0.745686,0.531704,3.000000
126.350000,31.364560,0.825404,0.198097,3.000000
126.400000,31.364560,0.792537,-0.230617,3.000000
126.450000,31.371710,0.662539,-0.615731,3.000000
126.500000,31.385977,0.403136,-0.798840,3.000000
126.550000,31.407039,0.020192,-0.822035,3.000000
126.600000,31.430954,-0.414628,-0.750316,3.000000
126.650000,31.447802,-0.720953,-0.567516,3.000000
126.700000,31.453393,-0.822611,-0.251167,3.000000
126.750000,31.453393,-0.802272,0.169487,3.000000
126.800000,31.459703,-0.687546,0.573047,3.000000
126.850000,31.472939,-0.446881,0.785501,3.000000
126.900000,31.493185,-0.078782,0.824971,3.000000
126.950000,31.517192,0.357715,0.765863,3.000000
127.000000,31.535578,0.692007,0.600694,3.000000
127.050000,31.542489,0.817660,0.302130,3.000000
127.100000,31.542489,0.810326,-0.108256,3.000000
127.150000,31.548003,0.710077,-0.526236,3.000000
127.200000,31.560208,0.488158,-0.768854,3.000000
127.250000,31.579586,0.135832,-0.826198,3.000000
127.300000,31.603490,-0.298777,-0.779439,3.000000
127.350000,31.623284,-0.658681,-0.631226,3.000000
127.400000,31.631625,-0.810323,-0.350880,3.000000
127.450000,31.631625,-0.816743,0.047433,3.000000
127.500000,31.636382,-0.730241,0.475656,3.000000
127.550000,31.647566,-0.526900,0.748578,3.000000
127.600000,31.666034,-0.191113,0.825617,3.000000
127.650000,31.689661,0.238456,0.791157,3.000000
127.700000,31.710696,0.620917,0.659132,3.000000
127.750000,31.720564,0.800335,0.397324,3.000000
127.800000,31.721730,0.821537,0.012545,3.000000
127.850000,31.721730,0.748163,-0.421781,3.000000
127.900000,31.731911,0.563050,-0.724371,3.000000
127.950000,31.749435,0.244445,-0.823087,3.000000
128.000000,31.772635,-0.177380,-0.801113,3.000000
128.050000,31.794712,-0.578784,-0.684465,3.000000
128.100000,31.806186,-0.787398,-0.441382,3.000000
128.150000,31.808237,-0.824687,-0.071314,3.000000
128.200000,31.808237,-0.763973,0.365175,3.000000
128.250000,31.817444,-0.596568,0.695979,3.000000
128.300000,31.833993,-0.295686,0.818426,3.000000
128.350000,31.856643,0.116132,0.809381,3.000000
128.400000,31.879542,0.532488,0.707309,3.000000
128.450000,31.892671,0.771196,0.482981,3.000000
128.500000,31.895693,0.826139,0.128576,3.000000
128.550000,31.895693,0.777796,-0.306462,3.000000
128.600000,31.903963,0.627440,-0.663224,3.000000
128.650000,31.919512,0.344726,-0.811411,3.000000
128.700000,31.941509,-0.055230,-0.816007,3.000000
128.750000,31.965002,-0.482369,-0.727771,3.000000
128.800000,31.979799,-0.751405,-0.522053,3.000000
128.850000,31.983891,-0.825798,-0.184096,3.000000
128.900000,31.983891,-0.789748,0.246283,3.000000
128.950000,31.991264,-0.655682,0.626031,3.000000
129.000000,32.005796,-0.391472,0.801781,3.000000
129.050000,32.027058,-0.004879,0.821010,3.000000
129.100000,32.050916,0.428888,0.745975,3.000000
129.150000,32.067351,0.727720,0.558539,3.000000
129.200000,32.072621,0.823528,0.237688,3.000000
129.250000,32.072621,0.799927,-0.185271,3.000000
129.300000,32.079143,0.681343,-0.584452,3.000000
129.350000,32.092646,0.435842,-0.789242,3.000000
129.400000,32.113107,0.063821,-0.824375,3.000000
129.450000,32.137110,-0.372600,-0.762050,3.000000
129.500000,32.155110,-0.699879,-0.592398,3.000000
129.550000,32.161670,-0.819154,-0.289206,3.000000
129.600000,32.161670,-0.808409,0.124014,3.000000
129.650000,32.167385,-0.704502,0.538675,3.000000
129.700000,32.179856,-0.477762,0.773478,3.000000
129.750000,32.199462,-0.121292,0.826050,3.000000
129.800000,32.223410,0.314122,0.776122,3.000000
129.850000,32.242856,0.667693,0.623611,3.000000
129.900000,32.250818,0.812456,0.338535,3.000000
129.950000,32.250818,0.815245,-0.063041,3.000000
130.000000,32.255767,0.725265,-0.489026,3.000000
130.050000,32.267212,0.517163,-0.754167,3.000000
130.100000,32.285919,0.177048,-0.825947,3.000000
130.150000,32.309632,-0.254096,-0.788310,3.000000
130.200000,32.330365,-0.631071,-0.652190,3.000000
130.250000,32.339831,-0.803178,-0.385581,3.000000
130.300000,32.339831,-0.820457,0.002807,3.000000
130.350000,32.344050,-0.743752,0.435949,3.000000
130.400000,32.354487,-0.553985,0.731000,3.000000
130.450000,32.372257,-0.230897,0.823935,3.000000
130.500000,32.395580,0.193157,0.798712,3.000000
130.550000,32.417409,0.590050,0.678179,3.000000
130.600000,32.428463,0.791031,0.430261,3.000000
130.650000,32.430278,0.824035,0.056304,3.000000
130.700000,32.430278,0.760094,-0.379989,3.000000
130.750000,32.439733,0.588184,-0.703707,3.000000
130.800000,32.456535,0.282689,-0.819843,3.000000
130.850000,32.479338,-0.131901,-0.807409,3.000000
130.900000,32.502047,-0.544799,-0.701655,3.000000
130.950000,32.514747,-0.775701,-0.472501,3.000000
131.000000,32.517510,-0.825932,-0.113979,3.000000
131.050000,32.517510,-0.774417,0.321757,3.000000
131.100000,32.526017,-0.619738,0.672088,3.000000
131.150000,32.541826,-0.332306,0.813458,3.000000
131.200000,32.564000,0.070864,0.814455,3.000000
131.250000,32.587362,0.495626,0.722720,3.000000
131.300000,32.601730,0.756865,0.512230,3.000000
131.350000,32.605536,0.826064,0.169968,3.000000
131.400000,32.605536,0.786841,-0.261895,3.000000
131.450000,32.613136,0.648654,-0.636038,3.000000
131.500000,32.627932,0.379651,-0.804528,3.000000
131.550000,32.649391,-0.010512,-0.819877,3.000000
131.600000,32.673175,-0.442961,-0.741493,3.000000
131.650000,32.689194,-0.734211,-0.549387,3.000000
131.700000,32.694149,-0.824307,-0.224071,3.000000
131.750000,32.694149,-0.797469,0.201039,3.000000
131.800000,32.700886,-0.674974,0.595577,3.000000
131.850000,32.714655,-0.424640,0.792768,3.000000
131.900000,32.735328,-0.048762,0.823667,3.000000
131.950000,32.759314,0.387340,0.758104,3.000000
132.000000,32.776920,0.707463,0.583926,3.000000
132.050000,32.783137,0.820494,0.276136,3.000000
132.100000,32.783137,0.806382,-0.139792,3.000000
132.150000,32.789056,0.698768,-0.550857,3.000000
132.200000,32.801792,0.467198,-0.777866,3.000000
132.250000,32.821623,0.106638,-0.825784,3.000000
132.300000,32.845603,-0.329365,-0.772681,3.000000
132.350000,32.864691,-0.676409,-0.615821,3.000000
132.400000,32.872281,-0.814418,-0.326039,3.000000
132.450000,32.872281,-0.813639,0.078699,3.000000
132.500000,32.877424,-0.720137,0.502167,3.000000
132.550000,32.889132,-0.507254,0.759500,3.000000
132.600000,32.908074,-0.162856,0.826150,3.000000
132.650000,32.931863,0.269676,0.785343,3.000000
132.700000,32.952283,0.640932,0.645076,3.000000
132.750000,32.961352,0.805831,0.373681,3.000000
132.800000,32.961352,0.819269,-0.018235,3.000000
132.850000,32.965756,0.739198,-0.449925,3.000000
132.900000,32.976451,0.544746,-0.737355,3.000000
132.950000,32.994465,0.217212,-0.824645,3.000000
133.000000,33.017902,-0.208914,-0.796197,3.000000
133.050000,33.039469,-0.601034,-0.671726,3.000000
133.100000,33.050107,-0.794453,-0.418979,3.000000
133.150000,33.051692,-0.823271,-0.041198,3.000000
133.200000,33.051692,-0.756081,0.394651,3.000000
133.250000,33.061397,-0.579624,0.711147,3.000000
133.300000,33.078451,-0.269547,0.821107,3.000000
133.350000,33.101399,0.147685,0.805328,3.000000
133.400000,33.123903,0.556849,0.695841,3.000000
133.450000,33.136175,0.779974,0.461854,3.000000
133.500000,33.138685,0.825608,0.099269,3.000000
133.550000,33.138685,0.770913,-0.336944,3.000000
133.600000,33.147433,0.611860,-0.680657,3.000000
133.650000,33.163499,0.319734,-0.815336,3.000000
133.700000,33.185845,-0.086544,-0.812796,3.000000
133.750000,33.209061,-0.508650,-0.717516,3.000000
133.800000,33.222999,-0.762072,-0.502236,3.000000
133.850000,33.226526,-0.826205,-0.155713,3.000000
133.900000,33.226526,-0.783816,0.277440,3.000000
